utt_id,label,AASIST_score,error_type,confidence,LFCC+LCNN_score,AASIST3_score,AASIST-L_score,XLS-R+Nes2Net_score,failed_model_count,model
asvspoof21_0303373,1,2.20608835661551e-05,false_negative,0.9999779391164338,,,,,,
asvspoof21_0257181,1,2.3404105377267115e-05,false_negative,0.9999765958946227,,,,,,
asvspoof21_0399660,1,2.7676327590597793e-05,false_negative,0.9999723236724094,,,,,,
asvspoof21_0110605,1,2.81154498225078e-05,false_negative,0.9999718845501775,,,,,,
asvspoof21_0079205,1,3.0012286515557207e-05,false_negative,0.9999699877134844,,,,,,
asvspoof21_0321771,1,3.1876763387117535e-05,false_negative,0.9999681232366129,,,,,,
asvspoof21_0000083,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000134,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000229,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000250,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000251,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000254,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000333,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000360,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000366,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000452,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000481,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000534,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000588,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000603,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000653,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000666,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000673,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000692,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000714,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000729,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000779,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000795,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000805,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000825,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0000869,0,,false_positive,1.0,1.0,,,,,
asvspoof21_0258279,1,,false_negative,1.0,5.133077329072502e-35,,,,,
asvspoof21_0341740,1,,false_negative,1.0,1.252811022379685e-33,,,,,
asvspoof21_0147763,1,,false_negative,1.0,2.376059880257783e-31,,,,,
asvspoof21_0258944,1,,false_negative,1.0,4.88861863473079e-31,,,,,
asvspoof21_0244352,1,,false_negative,1.0,1.5175296347929137e-30,,,,,
asvspoof21_0338085,1,,false_negative,1.0,1.0221579024128905e-29,,,,,
asvspoof21_0179861,1,,false_negative,1.0,4.6099537622073436e-29,,,,,
asvspoof21_0264837,1,,false_negative,1.0,2.4298415698751355e-28,,,,,
asvspoof21_0239688,1,,false_negative,1.0,4.381099659702251e-28,,,,,
asvspoof21_0406796,1,,false_negative,1.0,7.532989458356418e-28,,,,,
asvspoof21_0204116,1,,false_negative,1.0,1.2747593560873063e-27,,,,,
asvspoof21_0196838,1,,false_negative,1.0,2.2965743918125816e-27,,,,,
asvspoof21_0290441,1,,false_negative,1.0,3.31178830265347e-27,,,,,
asvspoof21_0243377,1,,false_negative,1.0,4.271801209428331e-27,,,,,
asvspoof21_0315246,1,,false_negative,1.0,5.268936801067245e-27,,,,,
asvspoof21_0378016,1,,false_negative,1.0,1.4953112681216938e-26,,,,,
asvspoof21_0059674,1,,false_negative,1.0,1.5251990815938593e-26,,,,,
asvspoof21_0315685,1,,false_negative,1.0,1.6714717660517188e-26,,,,,
asvspoof21_0317688,1,,false_negative,1.0,3.5347550612079267e-26,,,,,
asvspoof21_0027844,1,,false_negative,1.0,3.6488801230340744e-26,,,,,
asvspoof21_0148763,1,,false_negative,1.0,3.856956361630507e-26,,,,,
asvspoof21_0436255,1,,false_negative,1.0,3.909200523971515e-26,,,,,
asvspoof21_0414466,1,,false_negative,1.0,4.423439534711253e-26,,,,,
asvspoof21_0118912,1,,false_negative,1.0,7.937150498677245e-26,,,,,
asvspoof21_0148190,1,,false_negative,1.0,8.39796113127177e-26,,,,,
asvspoof21_0427230,0,,false_positive,0.9672107100486755,,0.9672107100486755,,,,
asvspoof21_0004652,0,,false_positive,0.9664784669876099,,0.9664784669876099,,,,
asvspoof21_0222887,0,,false_positive,0.9644681215286255,,0.9644681215286255,,,,
asvspoof21_0155931,0,,false_positive,0.9640324115753174,,0.9640324115753174,,,,
asvspoof21_0100477,0,,false_positive,0.9595606923103333,,0.9595606923103333,,,,
asvspoof21_0026979,0,,false_positive,0.958071768283844,,0.958071768283844,,,,
asvspoof21_0075848,0,,false_positive,0.9555442333221436,,0.9555442333221436,,,,
asvspoof21_0221703,0,,false_positive,0.955000638961792,,0.955000638961792,,,,
asvspoof21_0041005,0,,false_positive,0.9546229839324951,,0.9546229839324951,,,,
asvspoof21_0446007,0,,false_positive,0.9526772499084473,,0.9526772499084473,,,,
asvspoof21_0263512,0,,false_positive,0.9511379599571228,,0.9511379599571228,,,,
asvspoof21_0127851,0,,false_positive,0.9501020908355713,,0.9501020908355713,,,,
asvspoof21_0130138,0,,false_positive,0.9480341076850891,,0.9480341076850891,,,,
asvspoof21_0179474,0,,false_positive,0.9476184844970703,,0.9476184844970703,,,,
asvspoof21_0123402,0,,false_positive,0.9468199610710144,,0.9468199610710144,,,,
asvspoof21_0232652,0,,false_positive,0.946542501449585,,0.946542501449585,,,,
asvspoof21_0045908,0,,false_positive,0.9460946917533875,,0.9460946917533875,,,,
asvspoof21_0070741,0,,false_positive,0.9390349984169006,,0.9390349984169006,,,,
asvspoof21_0279889,0,,false_positive,0.9378125667572021,,0.9378125667572021,,,,
asvspoof21_0009227,0,,false_positive,0.9367878437042236,,0.9367878437042236,,,,
asvspoof21_0127734,0,,false_positive,0.9360705018043518,,0.9360705018043518,,,,
asvspoof21_0186958,0,,false_positive,0.9353668093681335,,0.9353668093681335,,,,
asvspoof21_0186655,0,,false_positive,0.9336208701133728,,0.9336208701133728,,,,
asvspoof21_0446730,0,,false_positive,0.9335885643959045,,0.9335885643959045,,,,
asvspoof21_0155706,0,,false_positive,0.9333748817443848,,0.9333748817443848,,,,
asvspoof21_0174542,1,,false_negative,0.9999999999926351,,7.36490816249935e-12,,,,
asvspoof21_0272208,1,,false_negative,0.9999999999920555,,7.944537389059647e-12,,,,
asvspoof21_0245663,1,,false_negative,0.9999999999918678,,8.132160743412609e-12,,,,
asvspoof21_0091649,1,,false_negative,0.9999999999908525,,9.147490924454882e-12,,,,
asvspoof21_0012947,1,,false_negative,0.9999999999903514,,9.648564065767307e-12,,,,
asvspoof21_0330996,1,,false_negative,0.999999999990142,,9.85798682268113e-12,,,,
asvspoof21_0290431,1,,false_negative,0.9999999999899737,,1.0026300102661256e-11,,,,
asvspoof21_0067232,1,,false_negative,0.9999999999895515,,1.0448556082842675e-11,,,,
asvspoof21_0325223,1,,false_negative,0.9999999999891728,,1.0827273973224028e-11,,,,
asvspoof21_0115332,1,,false_negative,0.9999999999889089,,1.1091098525706222e-11,,,,
asvspoof21_0154838,1,,false_negative,0.9999999999887573,,1.1242638764397128e-11,,,,
asvspoof21_0008113,1,,false_negative,0.9999999999887395,,1.1260580141947418e-11,,,,
asvspoof21_0025490,1,,false_negative,0.9999999999886889,,1.1311058860374867e-11,,,,
asvspoof21_0316445,1,,false_negative,0.9999999999884654,,1.1534545020508435e-11,,,,
asvspoof21_0070812,1,,false_negative,0.9999999999884431,,1.1556876115814685e-11,,,,
asvspoof21_0055062,1,,false_negative,0.9999999999883248,,1.1675253645815342e-11,,,,
asvspoof21_0010322,1,,false_negative,0.9999999999882628,,1.1737212764206806e-11,,,,
asvspoof21_0364237,1,,false_negative,0.9999999999881805,,1.1819548811908831e-11,,,,
asvspoof21_0256337,1,,false_negative,0.9999999999881636,,1.1836445885926583e-11,,,,
asvspoof21_0010549,1,,false_negative,0.9999999999881607,,1.1839269148383735e-11,,,,
asvspoof21_0245140,1,,false_negative,0.9999999999881541,,1.1845886251082849e-11,,,,
asvspoof21_0350452,1,,false_negative,0.9999999999881221,,1.1877990778452752e-11,,,,
asvspoof21_0079470,1,,false_negative,0.9999999999880544,,1.1945514889755149e-11,,,,
asvspoof21_0259739,1,,false_negative,0.9999999999880116,,1.1988357355441348e-11,,,,
asvspoof21_0207302,1,,false_negative,0.9999999999880101,,1.1989888248908898e-11,,,,
asvspoof21_0007866,0,,false_positive,0.9999992847442627,,,0.9999992847442627,,,
asvspoof21_0305843,0,,false_positive,0.9999992847442627,,,0.9999992847442627,,,
asvspoof21_0103116,0,,false_positive,0.9999990463256836,,,0.9999990463256836,,,
asvspoof21_0121149,0,,false_positive,0.999998927116394,,,0.999998927116394,,,
asvspoof21_0284236,0,,false_positive,0.999998927116394,,,0.999998927116394,,,
asvspoof21_0305706,0,,false_positive,0.9999988079071045,,,0.9999988079071045,,,
asvspoof21_0362560,0,,false_positive,0.9999988079071045,,,0.9999988079071045,,,
asvspoof21_0122133,0,,false_positive,0.9999986886978149,,,0.9999986886978149,,,
asvspoof21_0139745,0,,false_positive,0.9999986886978149,,,0.9999986886978149,,,
asvspoof21_0205077,0,,false_positive,0.9999986886978149,,,0.9999986886978149,,,
asvspoof21_0388950,0,,false_positive,0.9999986886978149,,,0.9999986886978149,,,
asvspoof21_0412342,0,,false_positive,0.9999985694885254,,,0.9999985694885254,,,
asvspoof21_0438619,0,,false_positive,0.9999985694885254,,,0.9999985694885254,,,
asvspoof21_0085788,0,,false_positive,0.9999984502792358,,,0.9999984502792358,,,
asvspoof21_0254486,0,,false_positive,0.9999984502792358,,,0.9999984502792358,,,
asvspoof21_0259036,0,,false_positive,0.9999984502792358,,,0.9999984502792358,,,
asvspoof21_0263028,0,,false_positive,0.9999984502792358,,,0.9999984502792358,,,
asvspoof21_0292414,0,,false_positive,0.9999984502792358,,,0.9999984502792358,,,
asvspoof21_0181419,0,,false_positive,0.9999982118606567,,,0.9999982118606567,,,
asvspoof21_0199505,0,,false_positive,0.9999982118606567,,,0.9999982118606567,,,
asvspoof21_0284176,0,,false_positive,0.9999982118606567,,,0.9999982118606567,,,
asvspoof21_0359893,0,,false_positive,0.9999982118606567,,,0.9999982118606567,,,
asvspoof21_0209397,0,,false_positive,0.9999980926513672,,,0.9999980926513672,,,
asvspoof21_0285745,0,,false_positive,0.9999980926513672,,,0.9999980926513672,,,
asvspoof21_0121932,0,,false_positive,0.9999979734420776,,,0.9999979734420776,,,
asvspoof21_0212353,1,,false_negative,0.9999999351863949,,,6.481360514953849e-08,,,
asvspoof21_0079205,1,,false_negative,0.9999999340624299,,,6.593757007067325e-08,,,
asvspoof21_0436182,1,,false_negative,0.999999930645032,,,6.93549679908756e-08,,,
asvspoof21_0245389,1,,false_negative,0.9999999241523412,,,7.584765882029387e-08,,,
asvspoof21_0257181,1,,false_negative,0.9999998999179311,,,1.0008206885459003e-07,,,
asvspoof21_0006862,1,,false_negative,0.9999998904079348,,,1.0959206520055886e-07,,,
asvspoof21_0308062,1,,false_negative,0.9999995215699187,,,4.784300813298614e-07,,,
asvspoof21_0055433,1,,false_negative,0.9999992959979522,,,7.040020477688813e-07,,,
asvspoof21_0119178,1,,false_negative,0.9999988665711044,,,1.1334288956277305e-06,,,
asvspoof21_0424144,1,,false_negative,0.99999885852219,,,1.1414778100515832e-06,,,
asvspoof21_0438795,1,,false_negative,0.9999987294499988,,,1.2705500012089033e-06,,,
asvspoof21_0319333,1,,false_negative,0.9999986231794082,,,1.3768205917585874e-06,,,
asvspoof21_0367801,1,,false_negative,0.999998185103891,,,1.8148961089536897e-06,,,
asvspoof21_0284624,1,,false_negative,0.9999975511100274,,,2.4488899725838564e-06,,,
asvspoof21_0235663,1,,false_negative,0.9999971330487369,,,2.8669512630585814e-06,,,
asvspoof21_0409741,1,,false_negative,0.9999969028590385,,,3.097140961472178e-06,,,
asvspoof21_0353708,1,,false_negative,0.999996849528543,,,3.150471457047388e-06,,,
asvspoof21_0219232,1,,false_negative,0.9999955970988594,,,4.402901140565518e-06,,,
asvspoof21_0418268,1,,false_negative,0.9999951689428599,,,4.831057140108896e-06,,,
asvspoof21_0185563,1,,false_negative,0.999994734620941,,,5.265379058982944e-06,,,
asvspoof21_0126357,1,,false_negative,0.9999944151300042,,,5.5848699958005454e-06,,,
asvspoof21_0250790,1,,false_negative,0.9999941201140246,,,5.879885975446086e-06,,,
asvspoof21_0345193,1,,false_negative,0.9999936437297947,,,6.3562702052877285e-06,,,
asvspoof21_0090147,1,,false_negative,0.9999926183882053,,,7.3816117946989834e-06,,,
asvspoof21_0323056,1,,false_negative,0.9999923566920188,,,7.643307981197722e-06,,,
asvspoof21_0266007,0,,false_positive,0.9999984502792358,,,,0.9999984502792358,,
asvspoof21_0045908,0,,false_positive,0.9999982118606567,,,,0.9999982118606567,,
asvspoof21_0048913,0,,false_positive,0.9999982118606567,,,,0.9999982118606567,,
asvspoof21_0159092,0,,false_positive,0.9999982118606567,,,,0.9999982118606567,,
asvspoof21_0288320,0,,false_positive,0.9999980926513672,,,,0.9999980926513672,,
asvspoof21_0307597,0,,false_positive,0.9999980926513672,,,,0.9999980926513672,,
asvspoof21_0313717,0,,false_positive,0.9999980926513672,,,,0.9999980926513672,,
asvspoof21_0046925,0,,false_positive,0.9999979734420776,,,,0.9999979734420776,,
asvspoof21_0052379,0,,false_positive,0.9999979734420776,,,,0.9999979734420776,,
asvspoof21_0289791,0,,false_positive,0.9999978542327881,,,,0.9999978542327881,,
asvspoof21_0224678,0,,false_positive,0.9999977350234985,,,,0.9999977350234985,,
asvspoof21_0206149,0,,false_positive,0.999997615814209,,,,0.999997615814209,,
asvspoof21_0306354,0,,false_positive,0.9999974966049194,,,,0.9999974966049194,,
asvspoof21_0062058,0,,false_positive,0.9999973773956299,,,,0.9999973773956299,,
asvspoof21_0127208,0,,false_positive,0.9999973773956299,,,,0.9999973773956299,,
asvspoof21_0025745,0,,false_positive,0.9999971389770508,,,,0.9999971389770508,,
asvspoof21_0345195,0,,false_positive,0.9999970197677612,,,,0.9999970197677612,,
asvspoof21_0088003,0,,false_positive,0.9999969005584717,,,,0.9999969005584717,,
asvspoof21_0252997,0,,false_positive,0.9999969005584717,,,,0.9999969005584717,,
asvspoof21_0146984,0,,false_positive,0.9999966621398926,,,,0.9999966621398926,,
asvspoof21_0228427,0,,false_positive,0.9999966621398926,,,,0.9999966621398926,,
asvspoof21_0000272,0,,false_positive,0.999996542930603,,,,0.999996542930603,,
asvspoof21_0440445,0,,false_positive,0.999996542930603,,,,0.999996542930603,,
asvspoof21_0242537,0,,false_positive,0.9999964237213135,,,,0.9999964237213135,,
asvspoof21_0426871,0,,false_positive,0.9999964237213135,,,,0.9999964237213135,,
asvspoof21_0245315,1,,false_negative,0.9990395972272381,,,,0.0009604027727618814,,
asvspoof21_0064399,1,,false_negative,0.9989253053208813,,,,0.0010746946791186929,,
asvspoof21_0356648,1,,false_negative,0.9988656997447833,,,,0.0011343002552166581,,
asvspoof21_0211116,1,,false_negative,0.9984662426868454,,,,0.0015337573131546378,,
asvspoof21_0281671,1,,false_negative,0.9982926421798766,,,,0.001707357820123434,,
asvspoof21_0430092,1,,false_negative,0.9982556484173983,,,,0.0017443515826016665,,
asvspoof21_0110547,1,,false_negative,0.9981380962999538,,,,0.0018619037000462413,,
asvspoof21_0365518,1,,false_negative,0.9980159616097808,,,,0.0019840383902192116,,
asvspoof21_0040768,1,,false_negative,0.9980131213087589,,,,0.001986878691241145,,
asvspoof21_0169833,1,,false_negative,0.9977209861390293,,,,0.0022790138609707355,,
asvspoof21_0374873,1,,false_negative,0.9976798992138356,,,,0.002320100786164403,,
asvspoof21_0192382,1,,false_negative,0.9976453045383096,,,,0.002354695461690426,,
asvspoof21_0224879,1,,false_negative,0.9975585138890892,,,,0.0024414861109107733,,
asvspoof21_0018076,1,,false_negative,0.997211811132729,,,,0.0027881888672709465,,
asvspoof21_0031410,1,,false_negative,0.9972065347246826,,,,0.0027934652753174305,,
asvspoof21_0444409,1,,false_negative,0.9972064150497317,,,,0.0027935849502682686,,
asvspoof21_0448021,1,,false_negative,0.9971389884594828,,,,0.002861011540517211,,
asvspoof21_0268379,1,,false_negative,0.9970719388220459,,,,0.0029280611779540777,,
asvspoof21_0303866,1,,false_negative,0.9968947919551283,,,,0.003105208044871688,,
asvspoof21_0339480,1,,false_negative,0.9966575568541884,,,,0.0033424431458115578,,
asvspoof21_0021235,1,,false_negative,0.9965702593326569,,,,0.0034297406673431396,,
asvspoof21_0222094,1,,false_negative,0.9965029119048268,,,,0.0034970880951732397,,
asvspoof21_0121873,1,,false_negative,0.9963936568237841,,,,0.003606343176215887,,
asvspoof21_0065009,1,,false_negative,0.9962867542635649,,,,0.0037132457364350557,,
asvspoof21_0295378,1,,false_negative,0.9961272331420332,,,,0.0038727668579667807,,
asvspoof21_0000321,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0000652,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0000808,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0000882,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0000908,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0001031,1,,shared_error,,,,,,5.0,_universal
asvspoof21_0001224,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0001242,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0001564,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0001654,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0001817,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0002518,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0002643,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0002896,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0002937,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0003215,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0003509,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0003527,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0003865,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004007,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004223,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004248,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004327,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004353,0,,shared_error,,,,,,5.0,_universal
asvspoof21_0004416,0,,shared_error,,,,,,5.0,_universal
